id,horizon,mean_relative_mse,mean_mse,median_mse,q90_mse,median_relative_mse,q90_relative_mse,best_relative_mse
adam_N512_s1_neighbor_sine_fd88960e1994,20000,3.8489816842997474e-08,3.8489816842997474e-08,1.7475638168908148e-09,1.1211367021182837e-07,1.7475638168908148e-09,1.1211367021182837e-07,1.4145505002947482e-09
adam_N512_s0_individual_sine_4b0d69d83a8d,20000,3.931882114593893e-08,3.931882114593893e-08,1.581947384198537e-08,8.893654296655994e-08,1.581947384198537e-08,8.893654296655994e-08,1.1438516586378414e-08
adam_N512_s1_neighbor_sine_f8adf84b48ff,20000,4.0482841087115835e-08,4.0482841087115835e-08,3.443465487538185e-08,6.344792600487697e-08,3.443465487538185e-08,6.344792600487697e-08,2.0164647189676868e-08
adam_N512_s1_individual_mixed_250e56587df1,20000,4.154361165139217e-08,4.154361165139216e-08,6.476927922468445e-10,1.145008142560885e-07,6.476927922468446e-10,1.1450081425608853e-07,5.760130570623474e-10
adam_N128_s1_neighbor_moment9_830d7d4ca8ff,20000,4.268224832076345e-08,4.268482335969121e-08,3.2244910174829387e-08,6.391930971698093e-08,3.224296494248714e-08,6.391545366937895e-08,3.091803570494528e-08
adam_N512_s2_individual_mixed_f449396aa381,20000,4.679233895263578e-08,4.6792338952635776e-08,2.0527112609916035e-08,9.901233525509053e-08,2.0527112609916038e-08,9.901233525509055e-08,2.0287026331435734e-08
adam_N512_s1_neighbor_sine_f6a12b7e5376,20000,5.0871285688458104e-08,5.0871285688458104e-08,4.65656234086742e-09,1.294679733583806e-07,4.65656234086742e-09,1.294679733583806e-07,3.464866271386719e-09
adam_N512_s1_neighbor_sine_774cb1a467e5,20000,5.4325067071283987e-08,5.4325067071283987e-08,2.981719939912141e-08,1.1216096047836668e-07,2.981719939912141e-08,1.1216096047836668e-07,2.0900877307616373e-08
adam_N512_s3_individual_mixed_0a3f357e5cd1,20000,5.881105375659401e-08,5.8811053756594e-08,1.549815639403085e-08,1.4560805111657637e-07,1.5498156394030854e-08,1.4560805111657642e-07,1.531812739270396e-08
adam_N512_s0_neighbor_sine_9a6a1ff26cd2,20000,5.916965987101098e-08,5.916965987101098e-08,5.1103735911181396e-08,9.941622346111933e-08,5.1103735911181396e-08,9.941622346111933e-08,2.2630430160742246e-08
adam_N512_s0_neighbor_sine_29080f30037e,20000,6.160130623882935e-08,6.160130623882935e-08,5.553976318599272e-09,1.5995227489196878e-07,5.553976318599272e-09,1.5995227489196878e-07,2.8144377270787753e-09
adam_N512_s1_neighbor_sine_0b7fb6ec74c1,20000,6.90820473775688e-08,6.90820473775688e-08,5.447114529512441e-08,1.2776093276816867e-07,5.447114529512441e-08,1.2776093276816867e-07,2.253744327177816e-08
adam_N512_s0_neighbor_moment9_c126e990c9b2,20000,7.091323818538344e-08,7.091751641242174e-08,3.447120798238299e-08,1.5047256251633548e-07,3.44691284446116e-08,1.5046348498770725e-07,2.3846559245976178e-08
adam_N1024_s1_individual_sine_22ed45b3bf11,20000,7.661296388263187e-08,7.661296388263187e-08,2.5904546622336997e-08,1.913221345844009e-07,2.5904546622336997e-08,1.913221345844009e-07,6.497596918168189e-09
adam_N512_s1_neighbor_sine_0fcae4baccbe,20000,7.7335165984376e-08,7.7335165984376e-08,4.711846679098453e-08,1.5888492907407146e-07,4.711846679098453e-08,1.5888492907407146e-07,2.1032058857991626e-08
adam_N512_s0_neighbor_sine_3c714bc75645,20000,8.008392419262591e-08,8.008392419262591e-08,4.908219580020294e-08,1.6107247407633554e-07,4.908219580020294e-08,1.6107247407633554e-07,2.498098660994548e-08
adam_N512_s4_neighbor_moment9_ae7ce2bd5bc5,20000,8.403019408977422e-08,8.403526366856637e-08,5.709477551113103e-08,1.4768650946625017e-07,5.709133116585932e-08,1.4767760001129528e-07,4.642419030897972e-08
adam_N512_s1_individual_sine_e22dca8950e3,20000,8.469969444004123e-08,8.469969444004123e-08,2.99206191099691e-08,1.975219409688138e-07,2.99206191099691e-08,1.975219409688138e-07,1.5465040768403606e-08
adam_N512_s2_neighbor_moment9_1d8514fadc94,20000,8.474578259940889e-08,8.475089534997246e-08,7.917639074265128e-08,1.5415791136481555e-07,7.91716142841287e-08,1.541486115108735e-07,2.2301628592489644e-08
adam_N512_s0_neighbor_sine_bce0dc7dccdd,20000,8.820447408121741e-08,8.820447408121741e-08,7.014102191419014e-08,1.5878111969377393e-07,7.014102191419014e-08,1.5878111969377393e-07,2.5376670721046802e-08
adam_N128_s0_neighbor_sine_9b0bfef43e70,20000,8.867939586932503e-08,8.867939586932503e-08,7.743089330419969e-08,1.356298622159738e-07,7.743089330419969e-08,1.356298622159738e-07,5.039059580444228e-08
adam_N512_s2_neighbor_moment9_590be5f48ce1,20000,8.971285344183015e-08,8.971826585797555e-08,2.1164660463585157e-08,2.4016232595244944e-07,2.1163383667283876e-08,2.4014783772713584e-07,1.7670197172706584e-09
adam_N512_s0_neighbor_sine_786c1365483c,20000,9.140058083383366e-08,9.140058083383366e-08,8.086142658805466e-08,1.5101318514850588e-07,8.086142658805466e-08,1.5101318514850588e-07,2.94383224432671e-08
adam_N1024_s1_individual_sine_721c2fb7dee2,20000,9.214446462491216e-08,9.214446462491216e-08,1.0253972868927493e-08,2.559193539535488e-07,1.0253972868927493e-08,2.559193539535488e-07,4.781774017979545e-09
adam_N512_s2_neighbor_sine_0cb921ca990d,20000,9.293510366389711e-08,9.293510366389711e-08,7.567855320062057e-08,1.5710508805096587e-07,7.567855320062057e-08,1.5710508805096587e-07,3.1675754430538045e-08
adam_N512_s0_neighbor_sine_298125a99ad7,20000,9.56710976647007e-08,9.56710976647007e-08,8.04698960458279e-08,1.6595524431499304e-07,8.04698960458279e-08,1.6595524431499304e-07,3.1538968142699685e-08
adam_N1024_s1_individual_sine_24fb41c206e9,20000,9.708447251509781e-08,9.708447251509781e-08,3.4374554119042867e-09,2.829409878770271e-07,3.4374554119042867e-09,2.829409878770271e-07,2.3371914430678107e-09
adam_N512_s3_neighbor_sine_16a683a36ba9,20000,1.0474358786092806e-07,1.0474358786092806e-07,9.332516311657806e-08,1.6624192481317874e-07,9.332516311657806e-08,1.6624192481317874e-07,4.532272251919907e-08
adam_N512_s1_individual_sine_e1ae34d8e82d,20000,1.1787048270700368e-07,1.1787048270700368e-07,2.796190898925132e-08,3.028872195602769e-07,2.796190898925132e-08,3.028872195602769e-07,2.125636200010579e-08
adam_N128_s1_neighbor_sine_92646a691154,20000,1.2261719817857556e-07,1.2261719817857556e-07,6.027792454909331e-08,2.535691395787634e-07,6.027792454909331e-08,2.535691395787634e-07,3.8830099902626485e-08
adam_N512_s4_neighbor_sine_dff4a9a0aee0,20000,1.2460795646062372e-07,1.2460795646062372e-07,3.0471878675090456e-09,3.58981773334357e-07,3.0471878675090456e-09,3.58981773334357e-07,2.2922850170277544e-10
adam_N1024_s1_individual_mixed_c82cc893e679,20000,1.2644521318276475e-07,1.2644521318276472e-07,8.945764028866835e-08,2.39755601235026e-07,8.945764028866838e-08,2.397556012350261e-07,3.709786752644569e-08
adam_N512_s1_neighbor_moment9_20d880f81d37,20000,1.3237225019983767e-07,1.3238023627626594e-07,5.2956692634445025e-08,3.282020694947604e-07,5.2953497926483606e-08,3.281822701131863e-07,1.4499705199783222e-08
adam_N512_s4_neighbor_sine_03b9c3723e1a,20000,1.3279133035617812e-07,1.3279133035617812e-07,8.94826030430817e-08,2.592072508854171e-07,8.94826030430817e-08,2.592072508854171e-07,3.942034039739014e-08
adam_N1024_s0_neighbor_sine_96aa98ab9875,20000,1.361338774607555e-07,1.361338774607555e-07,4.1028852347842334e-08,3.42740085309243e-07,4.1028852347842334e-08,3.42740085309243e-07,1.614157032195267e-08
adam_N128_s1_neighbor_sine_56e43be7b6dc,20000,1.3699696806475814e-07,1.3699696806475814e-07,1.0009130283292482e-07,2.236382963515248e-07,1.0009130283292482e-07,2.236382963515248e-07,6.417665740682255e-08
adam_N512_s2_individual_mixed_a687749ab48d,20000,1.370657085598892e-07,1.370657085598892e-07,1.1832989535136056e-08,3.8786455858131e-07,1.1832989535136059e-08,3.8786455858131003e-07,1.1464766481855238e-08
adam_N512_s1_individual_sine_3c1886f58d25,20000,1.3736967868204153e-07,1.3736967868204153e-07,6.664162365584306e-08,3.0425108032314004e-07,6.664162365584306e-08,3.0425108032314004e-07,4.067786656298602e-08
adam_N128_s0_neighbor_sine_2038c7046571,20000,1.3798031902315652e-07,1.3798031902315652e-07,1.3659488671492087e-07,1.721455554163195e-07,1.3659488671492087e-07,1.721455554163195e-07,8.400162349783713e-08
adam_N512_s0_collective_sine_5124705f9865,20000,1.4239442515051246e-07,1.4239442515051246e-07,1.2145144917600207e-07,2.0154829800637167e-07,1.2145144917600207e-07,2.0154829800637167e-07,8.705081859510034e-08
adam_N512_s0_neighbor_sine_fad4e0325007,20000,1.4396118376896544e-07,1.4396118376896544e-07,5.46742214238187e-10,3.8149316428412984e-07,5.46742214238187e-10,3.8149316428412984e-07,4.538659967776179e-10
adam_N128_s0_neighbor_sine_e94fa02e23be,20000,1.485721043331667e-07,1.485721043331667e-07,1.306423921042467e-07,1.998434923609618e-07,1.306423921042467e-07,1.998434923609618e-07,9.183024727846277e-08
adam_N512_s0_individual_sine_157fb78c1ef1,20000,1.5570203026651063e-07,1.5570203026651063e-07,5.581825339242804e-08,3.3939943127571e-07,5.581825339242804e-08,3.3939943127571e-07,5.322334176368831e-08
adam_N1024_s0_neighbor_sine_92e6734217e6,20000,1.5781159006591473e-07,1.5781159006591473e-07,1.2026458489506837e-07,3.023980874573642e-07,1.2026458489506837e-07,3.023980874573642e-07,1.3974578584912827e-08
adam_N512_s1_neighbor_sine_1f5899f03fea,20000,1.6098216589438238e-07,1.6098216589438238e-07,1.3276061630548404e-07,2.736970734206062e-07,1.3276061630548404e-07,2.736970734206062e-07,5.984095754944586e-08
adam_N128_s1_neighbor_sine_e56a381d5643,20000,1.6836841118410046e-07,1.6836841118410046e-07,7.927021242953204e-08,3.666885095757563e-07,7.927021242953204e-08,3.666885095757563e-07,4.4038652927294503e-08
adam_N1024_s1_individual_mixed_a3dc018f6425,20000,1.6924421523546144e-07,1.6924421523546136e-07,1.6629725062426442e-07,2.8045432662635463e-07,1.6629725062426445e-07,2.804543266263547e-07,3.2739730641628504e-08
adam_N128_s0_neighbor_moment9_adcdd593f818,20000,1.734658045945606e-07,1.7347626986330906e-07,7.415496029088382e-08,3.7023386748135135e-07,7.415048675920663e-08,3.7021153245578253e-07,4.738671265011454e-08
adam_N512_s0_individual_mixed_ad3777780a90,20000,1.943151354563444e-07,1.9431513545634436e-07,5.3233820807512145e-08,4.6240332665431125e-07,5.323382080751216e-08,4.624033266543113e-07,4.422076642418685e-08
adam_N512_s3_neighbor_moment9_6e866d9d3504,20000,1.9563895514205615e-07,1.9565075812678858e-07,1.3012125093151465e-07,4.626687974845287e-07,1.3011340113245017e-07,4.6264088615515193e-07,1.274350430073802e-09
adam_N512_s1_neighbor_sine_45a03eb4c4df,20000,1.9742106179781632e-07,1.9742106179781632e-07,4.5941619474017435e-08,4.43941058788067e-07,4.5941619474017435e-08,4.43941058788067e-07,3.1758710463780814e-08
adam_N512_s0_neighbor_moment9_cb2bea399e7e,20000,2.100301071481645e-07,2.100427783574654e-07,1.390801408364422e-07,4.6172007461467533e-07,1.3907175057619176e-07,4.6169222051871626e-07,2.6152091756012543e-09
adam_N512_s4_individual_mixed_f541470589a1,20000,2.116407124354447e-07,2.1164071243544465e-07,7.9894596940234e-09,6.190551012390586e-07,7.989459694023402e-09,6.190551012390587e-07,7.671877228747472e-09
adam_N1024_s0_individual_mixed_1db04103d96b,20000,2.2578112217828272e-07,2.2578112217828267e-07,2.12639297472969e-09,6.723003225650794e-07,2.1263929747296905e-09,6.723003225650796e-07,1.6359456019169445e-09
adam_N1024_s4_individual_moment9_506f3501c0dc,20000,2.271825765602864e-07,2.2719628258565683e-07,5.191445142213469e-08,5.056094869748845e-07,5.191131958925351e-08,5.055789851709943e-07,4.1858382080240344e-08
adam_N1024_s2_individual_moment9_14d90ee412f8,20000,2.4533709012726964e-07,2.4535189142247673e-07,1.6019300355980608e-07,4.899614306775756e-07,1.6018333962804643e-07,4.899318728708942e-07,7.229195356097563e-08
adam_N1024_s0_individual_mixed_46172ac0ed89,20000,2.462269529657468e-07,2.462269529657467e-07,2.26083040496892e-07,3.5165148531114023e-07,2.2608304049689207e-07,3.516514853111403e-07,1.4271070365260365e-07
adam_N1024_s4_individual_mixed_0dbb99b72317,20000,2.793975731715673e-07,2.793975731715673e-07,2.0644970310571027e-07,4.793535878155378e-07,2.0644970310571033e-07,4.793535878155379e-07,8.225752395208265e-08
adam_N512_s1_neighbor_moment9_cd5232244d50,20000,2.8768518376047274e-07,2.8770253993490744e-07,2.405048797360067e-08,7.345658713032531e-07,2.4049037084551846e-08,7.345215572926815e-07,1.2519594335295195e-08
adam_N128_s0_neighbor_sine_4e91814ea3a9,20000,2.905291617291336e-07,2.905291617291336e-07,9.109299510704255e-08,6.952358369180083e-07,9.109299510704255e-08,6.952358369180083e-07,7.524589814058321e-08
adam_N128_s0_individual_sine_36d4bd18a363,20000,2.947964971745282e-07,2.947964971745282e-07,2.6068837688238845e-07,3.7604489576444077e-07,2.6068837688238845e-07,3.7604489576444077e-07,2.2596724863135652e-07
adam_N128_s0_individual_sine_e1a36f64bfaa,20000,3.032252949787508e-07,3.032252949787508e-07,2.3534739840415667e-07,4.54706879578026e-07,2.3534739840415667e-07,4.54706879578026e-07,2.1239543037072982e-07
adam_N1024_s0_individual_moment9_2f4ec360fa21,20000,3.0349598367363543e-07,3.035142937206251e-07,2.114887070067669e-07,6.402647287384088e-07,2.1147594856921326e-07,6.402261036142828e-07,3.7395928724602093e-08
adam_N1024_s1_individual_sine_f1a54a608f89,20000,3.0594301172034013e-07,3.0594301172034013e-07,8.364286106471245e-08,8.248695741723847e-07,8.364286106471245e-08,8.248695741723847e-07,4.553452732010178e-09
adam_N128_s0_neighbor_sine_11772e9ef0db,20000,3.116333807615119e-07,3.116333807615119e-07,1.2087245716770073e-07,7.077281157456464e-07,1.2087245716770073e-07,7.077281157456464e-07,1.0132585853080801e-07
adam_N512_s1_neighbor_sine_c951c46878d4,20000,3.282402077226183e-07,3.282402077226183e-07,4.96875162551286e-08,7.801094139312723e-07,4.96875162551286e-08,7.801094139312723e-07,1.3520520699419973e-08
adam_N128_s1_individual_sine_3a4fc5bfbada,20000,3.341107942881968e-07,3.341107942881968e-07,2.4063210543065407e-07,5.855526897109659e-07,2.4063210543065407e-07,5.855526897109659e-07,1.5782907509092537e-07
adam_N512_s3_neighbor_moment9_0b2690ff7d12,20000,3.350194515587495e-07,3.3503966343050556e-07,2.942591369205193e-07,6.213350117440047e-07,2.942413852075502e-07,6.212975285891854e-07,8.080316898569891e-08
adam_N1024_s3_neighbor_sine_eb686f4113df,20000,3.396781762075892e-07,3.396781762075892e-07,3.032989604694905e-07,5.148540082446414e-07,3.032989604694905e-07,5.148540082446414e-07,1.6227792416594525e-07
adam_N512_s4_neighbor_moment9_cae0b8cd0f2c,20000,3.488592101015452e-07,3.488802569320581e-07,1.1127903166103417e-07,8.232713860123184e-07,1.1127231855281873e-07,8.232217206816405e-07,2.0309052237396634e-08
adam_N512_s4_individual_mixed_1ba974f06bb6,20000,3.5071098391362e-07,3.5071098391361997e-07,3.6238189926609404e-08,9.797951045833733e-07,3.623818992660941e-08,9.797951045833736e-07,3.548090049128894e-08
adam_N1024_s1_neighbor_sine_1a88e8da64e4,20000,3.539669682294157e-07,3.539669682294157e-07,2.523645598584138e-07,6.673423880728941e-07,2.523645598584138e-07,6.673423880728941e-07,9.903574689470312e-08
adam_N1024_s1_neighbor_sine_33452240a358,20000,3.563750524970206e-07,3.563750524970206e-07,2.562723968367514e-07,6.707075096610425e-07,2.562723968367514e-07,6.707075096610425e-07,1.0110823494022778e-07
adam_N128_s0_individual_sine_9f72511ace08,20000,3.59065576668197e-07,3.59065576668197e-07,2.6068837688238845e-07,5.688521342454471e-07,2.6068837688238845e-07,5.688521342454471e-07,2.2596724863135652e-07
adam_N1024_s3_individual_moment9_5327abb05a0b,20000,3.622733125180825e-07,3.622951686273298e-07,3.66452079930933e-08,1.015946953115256e-06,3.664299730485166e-08,1.0158856642836084e-06,3.041711371884904e-08
adam_N1024_s1_neighbor_sine_9aca4ba50c9a,20000,3.6848292162356896e-07,3.6848292162356896e-07,2.518894612328832e-07,6.976105722133378e-07,2.518894612328832e-07,6.976105722133378e-07,9.93187466976908e-08
adam_N1024_s0_individual_mixed_6dcd7c02d06c,20000,3.7826023439617457e-07,3.782602343961744e-07,2.800335305804324e-07,6.935031979702293e-07,2.8003353058043244e-07,6.935031979702295e-07,1.298458963518155e-07
adam_N1024_s1_individual_mixed_d4e0dd5b468c,20000,3.7942702106793056e-07,3.7942702106793045e-07,1.8560977490924376e-07,8.66852302458521e-07,1.8560977490924382e-07,8.668523024585211e-07,5.110925976574326e-08
adam_N1024_s4_neighbor_sine_437f21456c46,20000,3.855706973793659e-07,3.855706973793659e-07,2.568306135588105e-07,7.830249181902787e-07,2.568306135588105e-07,7.830249181902787e-07,6.94235790275587e-08
adam_N128_s0_collective_sine_a7adb03568c1,20000,3.8605653892223295e-07,3.8605653892223295e-07,2.7425269658343587e-07,6.638822951765558e-07,2.7425269658343587e-07,6.638822951765558e-07,2.1393378309936525e-07
ssbroyden_N128_s1_neighbor_mixed_8aaa6f94488a,20000,3.949751687690822e-07,3.949751687690821e-07,3.922526926367859e-07,4.76517353193765e-07,3.92252692636786e-07,4.765173531937651e-07,2.819308515690393e-07
adam_N1024_s3_individual_moment9_386a5de8114a,20000,4.234167327301319e-07,4.2344227764897614e-07,1.1935504981187496e-07,1.0171417129854117e-06,1.1934784950330393e-07,1.0170803520777206e-06,8.545280864210973e-08
adam_N1024_s0_individual_mixed_3e842d4a4cf0,20000,4.367347111432983e-07,4.367347111432982e-07,2.549992098797391e-07,8.534161346859131e-07,2.5499920987973915e-07,8.534161346859133e-07,1.2345148723301088e-07
adam_N128_s0_individual_sine_314d758d5162,20000,4.423233159503999e-07,4.423233159503999e-07,2.5838872568141504e-07,8.4091231655617e-07,2.5838872568141504e-07,8.4091231655617e-07,2.1153491919341822e-07
adam_N128_s0_individual_sine_a2a080aef688,20000,4.603107486994649e-07,4.603107486994649e-07,4.515261605556216e-07,5.474088024222885e-07,4.515261605556216e-07,5.474088024222885e-07,3.7127645922155083e-07
adam_N1024_s3_individual_mixed_c4e0d351de47,20000,4.666103056880439e-07,4.6661030568804366e-07,1.1242257195926312e-07,1.1577194204026918e-06,1.1242257195926315e-07,1.1577194204026923e-06,3.4474461213234674e-08
adam_N1024_s0_neighbor_moment9_6d6162a674ae,20000,5.340924061772513e-07,5.341246282084478e-07,2.913924598461899e-07,1.0926069387466954e-06,2.9137488107068375e-07,1.0925410252632004e-06,1.3759565595365354e-07
adam_N1024_s0_individual_sine_6e3337f6c52f,20000,5.379722963500028e-07,5.379722963500028e-07,5.154062397541242e-08,1.4063636337870527e-06,5.154062397541242e-08,1.4063636337870527e-06,2.4582648985484615e-09
adam_N1024_s2_neighbor_sine_1037ecaad7bc,20000,5.544670060439369e-07,5.544670060439369e-07,4.698817896314405e-07,9.165873539081643e-07,4.698817896314405e-07,9.165873539081643e-07,2.1049156078766168e-07
adam_N512_s1_neighbor_sine_fe9960ee202a,20000,5.81079409477856e-07,5.81079409477856e-07,1.9478724621498444e-08,1.6186803698737137e-06,1.9478724621498444e-08,1.6186803698737137e-06,1.739397322112996e-08
adam_N128_s1_neighbor_sine_7d6c93ea08b7,20000,5.895932729338197e-07,5.895932729338197e-07,5.278771437390547e-07,9.537697241847637e-07,5.278771437390547e-07,9.537697241847637e-07,2.5122182565580313e-07
adam_N1024_s0_neighbor_sine_fe59c6d730ba,20000,5.932063575972486e-07,5.932063575972486e-07,4.909996421402668e-07,1.0440010249081055e-06,4.909996421402668e-07,1.0440010249081055e-06,1.7744838389520382e-07
adam_N1024_s0_neighbor_sine_d821306f8835,20000,5.97986855819029e-07,5.97986855819029e-07,4.917158105035101e-07,1.0483289286144592e-06,4.917158105035101e-07,1.0483289286144592e-06,1.8867370374936086e-07
adam_N1024_s0_neighbor_sine_db62615deed0,20000,6.045038315847593e-07,6.045038315847593e-07,5.470748911826905e-07,1.0441462593432864e-06,5.470748911826905e-07,1.0441462593432864e-06,1.7756914773354493e-07
