bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
core_N128_s0,128,0,3,moment5,moment9,10.0,73,99980,0.0,8.3551415435044e-17,1.3224689806851635e-15,1.1102231238868493e-16,2.7755575615628914e-17,1.6240163799516588e-16,1.3224689806851635e-15,2.93737417304568e-16
core_N128_s0,128,0,3,moment5,moment9,100.0,73,99980,0.0,2.2798977037183943e-18,1.2505552574205686e-15,1.1102230246251565e-16,1.3877787807814457e-17,1.6282912835640496e-16,1.2505552574205686e-15,2.2204462477736986e-16
core_N128_s0,128,0,5,moment3,moment9,0.0001,73,99980,-0.002291033816882171,0.0016878647368878236,0.3239409877933856,0.0023903206489491765,0.0024055064284952965,0.002700775688728351,0.3239409877933856,0.0027017145275243888
core_N128_s0,128,0,5,moment3,moment9,0.001,73,99980,-0.002288103177954373,0.001688626190619642,0.32395947436248407,0.0023897195168211677,0.002403057912783488,0.002700775688728351,0.32395947436248407,0.0027006987778364854
core_N128_s0,128,0,5,moment3,moment9,0.01,73,99980,-0.0022593243386393597,0.0016962443499067142,0.3241482898050089,0.0023837721815411985,0.002378994160226522,0.002700775688728351,0.3241482898050089,0.0026908823981688576
core_N128_s0,128,0,5,moment3,moment9,0.1,73,99980,-0.0019736048389800698,0.0017729753778860805,0.32637519697095796,0.0023306475460101433,0.00223661245889982,0.002700775688728351,0.32637519697095796,0.002599841749720304
core_N128_s0,128,0,5,moment3,moment9,1.0,73,99980,-0.000577484368673456,0.0027879972723935187,0.36198432430272165,0.002258349976555088,0.0018424448851195874,0.0027879972723935187,0.36198432430272165,0.002258349976555088
core_N128_s0,128,0,5,moment3,moment9,10.0,73,99980,0.0687854499856752,0.010482766474621092,1.6082164808577735,0.006521233943508229,0.0687854499856752,0.02320259903937614,1.6082164808577735,0.01244620450934525
core_N128_s0,128,0,5,moment3,moment9,100.0,73,99980,0.05692133538173992,0.006925017606423069,1.102134205022865,0.00032822023634404237,0.05692133538173992,0.12018682706423632,1.102134205022865,0.008221446212917196
core_N128_s0,128,0,5,moment5,moment9,0.0001,73,99980,3.9509013303379303e-05,1.3054364514607835e-05,0.0025977841641807845,1.1157686417106421e-05,3.9509013303379303e-05,1.3054364514607835e-05,0.0025977841641807845,1.1157686417106421e-05
core_N128_s0,128,0,5,moment5,moment9,0.001,73,99980,3.94938794491817e-05,1.3052275575775705e-05,0.002597378082199123,1.1151002776635857e-05,3.94938794491817e-05,1.3052275575775705e-05,0.002597378082199123,1.1151002776635857e-05
core_N128_s0,128,0,5,moment5,moment9,0.01,73,99980,3.934530693240623e-05,1.3031688070056062e-05,0.0025933751057165117,1.1084832837280818e-05,3.934530693240623e-05,1.3031688070056062e-05,0.0025933751057165117,1.1084832837280818e-05
