bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
core_N128_s0,sine,0,128,3,0.001,73,99980,0.0,2.3890529925875077e-16,0.0,3.922347743316109e-12,0.0001190766185223712,1.1102230246251565e-16,1.2560047837371398e-15,0.0,4.115571292860433e-06,,,,,,,,,,,,,0.0004910447810061683
core_N128_s0,sine,0,128,3,0.01,73,99980,0.0,2.7886035828169434e-16,0.0,3.933881816539093e-12,0.00011893921050946463,5.551115123125783e-17,1.3205222118544404e-15,0.0,2.6683472233996723e-06,,,,,,,,,,,,,0.0004910447810061683
core_N128_s0,sine,0,128,3,0.1,73,99980,5.551115123125783e-17,2.3865494119358233e-16,0.0,4.646934112909154e-12,0.00011724105639888946,1.1102230246251565e-16,1.3706033576272946e-15,0.0,1.4034027359787692e-05,,,,,,,,,,,,,0.0004910447810061683
core_N128_s0,sine,0,128,3,1.0,73,99980,5.551115123125783e-17,2.343424548179062e-16,0.0,7.824767722505235e-12,9.774830195720135e-05,8.326672684688674e-17,1.2906352002534672e-15,0.0,0.0001757740798927181,,,,,,,,,,,,,0.0004910447810061683
core_N128_s0,sine,0,128,3,10.0,73,99980,2.7755575615628914e-17,2.173799603856934e-16,0.0,5.343038159247309e-10,6.338602023688008e-05,1.1102230246251565e-16,1.2214454635062189e-15,0.0,0.0017938828667007829,,,,,,,,,,,,,0.0004910447810061683
core_N128_s0,sine,0,128,3,100.0,73,99980,-1.6653345369377348e-16,1.4319916711306017e-15,0.0,2.1206659373273758e-13,0.4257539394393806,1.6653345369377348e-16,1.4319916711306017e-15,0.0,0.017975025892510488,,,,,,,,,,,,,0.4257539394393806
core_N128_s0,runge,0,128,3,0.0001,73,99980,-1.3877787807814457e-17,1.588985931434965e-16,0.0,4.225322951705986e-09,0.0025872067524704235,1.1102230246251565e-16,1.7721571137439689e-15,0.0,7.710226358992208e-06,,,,,,,,,,,,,0.0025872067524704235
core_N128_s0,runge,0,128,3,0.001,73,99980,-1.3877787807814457e-17,1.9964120117767275e-16,0.0,4.239784658718526e-09,0.0026018955650991328,5.551115123125783e-17,1.8317996382817734e-15,0.0,7.465260443542045e-06,,,,,,,,,,,,,0.0026018955650991328
core_N128_s0,runge,0,128,3,0.01,73,99980,-6.938893903907228e-18,1.4870473835732877e-16,0.0,4.395659558337462e-09,0.002753014853641146,5.551115123125783e-17,1.7663129779336514e-15,0.0,5.311103001281761e-06,,,,,,,,,,,,,0.002753014853641146
core_N128_s0,runge,0,128,3,0.1,73,99980,1.3877787807814457e-17,1.4221477361271473e-16,0.0,7.931261759612232e-09,0.004786470018192356,5.551115123125783e-17,1.790296666166697e-15,0.0,2.6799852788328708e-05,,,,,,,,,,,,,0.004786470018192356
