bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
refine_N128_s0,128,0,3,moment3,moment9,0.1,2019,39980,-0.0010400932359707904,0.0018788770027759402,0.07995974859377128,0.002628901811784937,0.0010400932359707904,0.002866406076955379,0.07995974859377128,0.0027556323583676602
refine_N128_s0,128,0,3,moment3,moment9,1.0,2019,39980,-0.0010764361995119487,0.0019035817096287593,0.08079239042990333,0.0021050362616889225,0.0010764361995119487,0.002866406076955379,0.08079239042990333,0.002221786454834208
refine_N128_s0,128,0,3,moment3,moment9,10.0,2019,39980,-0.0009870706276010471,0.002125976255516314,0.08485640273522592,0.0015396059756479501,0.0009870706276010471,0.002866406076955379,0.08485640273522592,0.0015998576846710285
refine_N128_s0,128,0,3,moment3,moment9,100.0,2019,39980,0.0014657738886132282,0.010553156726732132,0.1503393299812421,0.0018843464571991237,0.0014657738886132282,0.010553156726732132,0.1503393299812421,0.0018843464571991237
refine_N128_s0,128,0,3,moment5,moment9,0.0001,2019,39980,0.0,3.682121161831567e-18,6.051588036189757e-16,0.0,4.163336342344337e-17,1.6312887609090234e-16,6.051588036189757e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.001,2019,39980,0.0,3.2502501592096436e-18,5.290619102604378e-16,5.551115123125783e-17,4.163336342344337e-17,1.631031998681844e-16,5.366509873095112e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.01,2019,39980,0.0,4.122026461281956e-18,5.909994694348365e-16,0.0,4.163336342344337e-17,1.638501049165135e-16,5.909997901600189e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.1,2019,39980,-1.3877787807814457e-17,4.8602209156034706e-18,5.367178185257427e-16,5.551115123125783e-17,4.163336342344337e-17,1.631315599590018e-16,5.419451663894301e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,1.0,2019,39980,0.0,4.472032975771302e-18,6.054537519592688e-16,5.551115123125783e-17,2.7755575615628914e-17,2.019891889463491e-16,6.086378426481909e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,10.0,2019,39980,0.0,3.723346544873944e-18,4.703081696968864e-16,0.0,2.7755575615628914e-17,1.993319847369841e-16,4.704125336040866e-16,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,100.0,2019,39980,0.0,4.2409040335272894e-17,5.453361038289971e-16,7.3434354326142e-17,2.7755575615628914e-17,1.6297300415282757e-16,5.458049049441517e-16,2.220446049250313e-16
refine_N128_s0,128,0,5,moment3,moment9,0.0001,2019,39980,-0.001040168986959314,0.0017772890437308066,0.07532237434439623,0.0025861278044926952,0.001040168986959314,0.002700775688728351,0.07532237434439623,0.002702327766187635
refine_N128_s0,128,0,5,moment3,moment9,0.001,2019,39980,-0.0010399620743235527,0.0017771991846483731,0.07532048644768972,0.0025851360171689278,0.0010399620743235527,0.002700775688728351,0.07532048644768972,0.00270132610200561
